new,previous,datum,stratum,parameter,probability,point_difference,lower,upper,primary_classification
A_CN,A0_CN,197,representative,log10_EFAC,0.5,-0.013456562337777813,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,197,representative,log10_EFAC,0.9,-0.03557402042193403,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,197,representative,log10_EFAC,0.95,-0.042780771925451426,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,249,representative,u,0.05,-0.0013471892674818894,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,249,representative,u,0.5,-0.004041399920074795,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,249,representative,u,0.9,-0.0012697370240852823,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,249,representative,u,0.95,-0.0007560812993544497,-1.0,1.0,inconclusive
A_CN,A0_CN,249,representative,log10_Agw,0.05,0.0018495682026107158,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,249,representative,log10_Agw,0.5,0.014354361241931762,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,249,representative,log10_Agw,0.9,0.0190439994427547,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,249,representative,log10_Agw,0.95,0.019277436094099598,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,249,representative,gamma_gw,0.05,0.0004024894408731425,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,249,representative,gamma_gw,0.5,0.0033889973038045973,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,249,representative,gamma_gw,0.9,0.004369458354706812,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,249,representative,gamma_gw,0.95,0.0019572827604376064,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,249,representative,log10_Ar,0.05,-0.00234822118538891,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,249,representative,log10_Ar,0.5,-0.015527908001287227,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,249,representative,log10_Ar,0.9,-0.0009989798714228337,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,249,representative,log10_Ar,0.95,0.00038609067053974044,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,249,representative,log10_EFAC,0.05,0.005678185500517047,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,249,representative,log10_EFAC,0.5,-0.025789115172691168,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,249,representative,log10_EFAC,0.9,-0.05158479489249118,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,249,representative,log10_EFAC,0.95,-0.058945148913850554,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,272,representative,u,0.05,0.0014254227623113,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,272,representative,u,0.5,0.0011235104715811017,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,272,representative,u,0.9,0.0006649864134431471,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,272,representative,u,0.95,-0.0003422921885020136,-1.0,1.0,inconclusive
A_CN,A0_CN,272,representative,log10_Agw,0.05,0.02321232618767301,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,272,representative,log10_Agw,0.5,0.12761773763512246,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,272,representative,log10_Agw,0.9,0.11800104326705452,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,272,representative,log10_Agw,0.95,0.10386060187217849,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,272,representative,gamma_gw,0.05,0.0016666268101827794,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,272,representative,gamma_gw,0.5,0.021586877000874194,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,272,representative,gamma_gw,0.9,0.02074366334332678,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,272,representative,gamma_gw,0.95,0.014316938077889807,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,272,representative,log10_Ar,0.05,0.003687600874229001,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,272,representative,log10_Ar,0.5,0.03914132338566639,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,272,representative,log10_Ar,0.9,0.019414547224862355,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,272,representative,log10_Ar,0.95,0.005395412048227355,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,272,representative,log10_EFAC,0.05,0.03916137978542533,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,272,representative,log10_EFAC,0.5,0.011251997101644706,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,272,representative,log10_EFAC,0.9,-0.010304710912621196,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,272,representative,log10_EFAC,0.95,-0.0163871686758168,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,285,representative,u,0.05,0.008482784799509133,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,285,representative,u,0.5,0.04096872748433339,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,285,representative,u,0.9,0.013678930098113606,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,285,representative,u,0.95,0.0071862064550750615,-1.0,1.0,inconclusive
A_CN,A0_CN,285,representative,log10_Agw,0.05,0.013533848870852794,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,285,representative,log10_Agw,0.5,-0.032837626389157215,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,285,representative,log10_Agw,0.9,-0.038528740869925526,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,285,representative,log10_Agw,0.95,-0.041377273910142565,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,285,representative,gamma_gw,0.05,-0.003733456272427549,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,285,representative,gamma_gw,0.5,-0.006126923914356097,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,285,representative,gamma_gw,0.9,-0.0014731802153480356,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,285,representative,gamma_gw,0.95,-0.0006124700538374661,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,285,representative,log10_Ar,0.05,-0.00905032833792685,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,285,representative,log10_Ar,0.5,-0.09645073891562794,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,285,representative,log10_Ar,0.9,-0.055729770935719514,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,285,representative,log10_Ar,0.95,-0.058961486931596974,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,285,representative,log10_EFAC,0.05,-0.022900348787752933,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,285,representative,log10_EFAC,0.5,-0.05975438296190283,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,285,representative,log10_EFAC,0.9,-0.06804730671912806,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,285,representative,log10_EFAC,0.95,-0.06255450358654624,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,313,representative,u,0.05,0.0016449803940783853,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,313,representative,u,0.5,0.009405124777438711,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,313,representative,u,0.9,0.0017867622699905272,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,313,representative,u,0.95,0.0011176270188265613,-1.0,1.0,inconclusive
A_CN,A0_CN,313,representative,log10_Agw,0.05,0.00922873098480325,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,313,representative,log10_Agw,0.5,0.0523474900452682,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,313,representative,log10_Agw,0.9,0.06059158835540229,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,313,representative,log10_Agw,0.95,0.05712895938546547,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,313,representative,gamma_gw,0.05,-0.00027203953076410103,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,313,representative,gamma_gw,0.5,0.011318200116597399,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,313,representative,gamma_gw,0.9,0.009791618459659923,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,313,representative,gamma_gw,0.95,0.006403745444382158,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,313,representative,log10_Ar,0.05,-0.00012053044570720789,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,313,representative,log10_Ar,0.5,0.0003901593194409747,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,313,representative,log10_Ar,0.9,0.0008653549351211876,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,313,representative,log10_Ar,0.95,-0.004976310588410859,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,313,representative,log10_EFAC,0.05,0.03613965074125486,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,313,representative,log10_EFAC,0.5,0.004880636975404085,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,313,representative,log10_EFAC,0.9,-0.018982197930553668,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,313,representative,log10_EFAC,0.95,-0.0261509245744862,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,327,representative,u,0.05,0.024954039862412528,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,327,representative,u,0.5,0.07798183289183103,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,327,representative,u,0.9,0.023369316828014464,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,327,representative,u,0.95,0.012100385443655659,-1.0,1.0,inconclusive
A_CN,A0_CN,327,representative,log10_Agw,0.05,0.0037367452546205326,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,327,representative,log10_Agw,0.5,-0.015974505383791415,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,327,representative,log10_Agw,0.9,-0.02560292679205256,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,327,representative,log10_Agw,0.95,-0.024818792870926587,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,327,representative,gamma_gw,0.05,0.07853021718739583,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,327,representative,gamma_gw,0.5,0.026237145662814876,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,327,representative,gamma_gw,0.9,-0.031838543159541044,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,327,representative,gamma_gw,0.95,-0.037064571495342924,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,327,representative,log10_Ar,0.05,0.009730117955146063,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,327,representative,log10_Ar,0.5,0.10243068155520252,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,327,representative,log10_Ar,0.9,0.10224058409068637,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,327,representative,log10_Ar,0.95,0.07328107040891729,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,327,representative,log10_EFAC,0.05,0.009549585028043525,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,327,representative,log10_EFAC,0.5,-0.04184739291070347,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,327,representative,log10_EFAC,0.9,-0.09647832294450165,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,327,representative,log10_EFAC,0.95,-0.10945606168189359,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,333,stress,u,0.05,0.020734198240934913,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,333,stress,u,0.5,0.12163588436721245,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,333,stress,u,0.9,0.05272717552306094,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,333,stress,u,0.95,0.02942206731351671,-1.0,1.0,inconclusive
A_CN,A0_CN,333,stress,log10_Agw,0.05,-0.002787304688217307,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,333,stress,log10_Agw,0.5,0.006461830042403083,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,333,stress,log10_Agw,0.9,0.0036144934309321197,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,333,stress,log10_Agw,0.95,0.002170417980765782,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,333,stress,gamma_gw,0.05,-0.03822640534690827,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,333,stress,gamma_gw,0.5,-0.0734435288265014,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,333,stress,gamma_gw,0.9,-0.05153960907214861,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,333,stress,gamma_gw,0.95,-0.03509134311399187,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,333,stress,log10_Ar,0.05,0.001995253370130963,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,333,stress,log10_Ar,0.5,0.01448228887417613,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,333,stress,log10_Ar,0.9,0.018737558722314862,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,333,stress,log10_Ar,0.95,0.01235761513643896,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,333,stress,log10_EFAC,0.05,0.05775599360333117,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,333,stress,log10_EFAC,0.5,0.013876028962105158,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,333,stress,log10_EFAC,0.9,-0.003388944919094805,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,333,stress,log10_EFAC,0.95,-0.0033974430972041336,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,346,representative,u,0.05,0.0028025915689208064,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,346,representative,u,0.5,0.021190344006626116,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,346,representative,u,0.9,0.007452298185354089,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,346,representative,u,0.95,0.004043280927480408,-1.0,1.0,inconclusive
A_CN,A0_CN,346,representative,log10_Agw,0.05,-0.012297146501300746,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,346,representative,log10_Agw,0.5,-0.07012576317706759,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,346,representative,log10_Agw,0.9,-0.06817762906922348,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,346,representative,log10_Agw,0.95,-0.061665033199379216,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,346,representative,gamma_gw,0.05,-0.007313892225912624,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,346,representative,gamma_gw,0.5,-0.05408261018685073,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,346,representative,gamma_gw,0.9,-0.034218808278704604,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,346,representative,gamma_gw,0.95,-0.019254258345616004,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,346,representative,log10_Ar,0.05,-0.006578308973785418,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,346,representative,log10_Ar,0.5,-0.060021842272239445,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,346,representative,log10_Ar,0.9,-0.06099015215397641,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,346,representative,log10_Ar,0.95,-0.05525512510823316,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,346,representative,log10_EFAC,0.05,0.08753105836939779,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,346,representative,log10_EFAC,0.5,0.045828661208750066,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,346,representative,log10_EFAC,0.9,0.015713292833102188,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,346,representative,log10_EFAC,0.95,0.007223370405055607,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,355,representative,u,0.05,-0.05176328648500367,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,355,representative,u,0.5,-0.11863836262484961,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,355,representative,u,0.9,-0.02843047392428133,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,355,representative,u,0.95,-0.013933454693868197,-1.0,1.0,inconclusive
A_CN,A0_CN,355,representative,log10_Agw,0.05,0.025082947122882115,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,355,representative,log10_Agw,0.5,0.01464022108724472,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,355,representative,log10_Agw,0.9,0.005755680097642157,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,355,representative,log10_Agw,0.95,0.005102659747101668,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,355,representative,gamma_gw,0.05,0.051317479991038695,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,355,representative,gamma_gw,0.5,0.020838598590229185,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,355,representative,gamma_gw,0.9,0.0033351381300494864,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,355,representative,gamma_gw,0.95,0.0013841040349066303,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,355,representative,log10_Ar,0.05,-0.0004997935571209589,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,355,representative,log10_Ar,0.5,0.0070867610405383474,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,355,representative,log10_Ar,0.9,0.020628221778152822,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,355,representative,log10_Ar,0.95,0.026311919523033467,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,355,representative,log10_EFAC,0.05,0.039747227002038484,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,355,representative,log10_EFAC,0.5,0.009030533995454781,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,355,representative,log10_EFAC,0.9,-0.019858958089900736,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,355,representative,log10_EFAC,0.95,-0.027846488943332,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,359,stress,u,0.05,0.02694212451676166,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,359,stress,u,0.5,0.058094211186952904,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,359,stress,u,0.9,0.01600275509109772,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,359,stress,u,0.95,0.007998466717558328,-1.0,1.0,inconclusive
A_CN,A0_CN,359,stress,log10_Agw,0.05,-0.09428093896415746,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,359,stress,log10_Agw,0.5,-0.04973119425996553,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,359,stress,log10_Agw,0.9,-0.017005819766904184,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,359,stress,log10_Agw,0.95,-0.01007246450255328,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,359,stress,gamma_gw,0.05,0.0006053296699080543,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,359,stress,gamma_gw,0.5,0.030226299806641543,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,359,stress,gamma_gw,0.9,0.09060054035297938,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,359,stress,gamma_gw,0.95,0.10001139898988942,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,359,stress,log10_Ar,0.05,-0.0023010846152580477,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,359,stress,log10_Ar,0.5,-0.021999121246437103,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,359,stress,log10_Ar,0.9,-0.02890012751138349,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,359,stress,log10_Ar,0.95,-0.024057788010041548,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,359,stress,log10_EFAC,0.05,0.08654959077863689,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,359,stress,log10_EFAC,0.5,0.028175525318370975,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,359,stress,log10_EFAC,0.9,-0.015983454944088815,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,359,stress,log10_EFAC,0.95,-0.02706674228516448,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,380,representative,u,0.05,0.017459985763523686,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,380,representative,u,0.5,0.0930374008906027,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,380,representative,u,0.9,0.03001908265057096,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,380,representative,u,0.95,0.015218075861395786,-1.0,1.0,inconclusive
A_CN,A0_CN,380,representative,log10_Agw,0.05,0.06207845885336319,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,380,representative,log10_Agw,0.5,0.15859179034555115,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,380,representative,log10_Agw,0.9,0.1237379061597299,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,380,representative,log10_Agw,0.95,0.10814741249215454,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,380,representative,gamma_gw,0.05,-0.02420232563321752,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,380,representative,gamma_gw,0.5,-0.1509388682880231,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,380,representative,gamma_gw,0.9,-0.07121810456404765,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,380,representative,gamma_gw,0.95,-0.037887134561050306,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,380,representative,log10_Ar,0.05,-0.05295993048427409,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,380,representative,log10_Ar,0.5,-0.21426463807517582,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,380,representative,log10_Ar,0.9,-0.040201030297983165,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,380,representative,log10_Ar,0.95,-0.0402043601315899,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,380,representative,log10_EFAC,0.05,0.035089964800094076,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,380,representative,log10_EFAC,0.5,0.010158385836152195,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,380,representative,log10_EFAC,0.9,-0.013434870288898337,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,380,representative,log10_EFAC,0.95,-0.02090650173397368,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,409,representative,u,0.05,-0.0004418787598961943,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,409,representative,u,0.5,-0.0020633380050769645,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,409,representative,u,0.9,0.0004422958325863702,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,409,representative,u,0.95,2.3247821229865906e-05,-1.0,1.0,inconclusive
A_CN,A0_CN,409,representative,log10_Agw,0.05,0.004619147533871444,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,409,representative,log10_Agw,0.5,0.03827658193010369,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,409,representative,log10_Agw,0.9,0.05521384309200844,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,409,representative,log10_Agw,0.95,0.05442147130427433,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,409,representative,gamma_gw,0.05,0.0027126350751026373,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,409,representative,gamma_gw,0.5,0.027129454492266558,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,409,representative,gamma_gw,0.9,0.028089849419974833,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,409,representative,gamma_gw,0.95,0.01823184578077719,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,409,representative,log10_Ar,0.05,0.0016422685420225125,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,409,representative,log10_Ar,0.5,0.013792498079196525,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,409,representative,log10_Ar,0.9,0.011292553222117196,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,409,representative,log10_Ar,0.95,0.004890845392518717,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,409,representative,log10_EFAC,0.05,0.05801887722089316,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,409,representative,log10_EFAC,0.5,0.027939950804043434,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,409,representative,log10_EFAC,0.9,0.004181470516180896,-1.0,1.0,descriptive_secondary
A_CN,A0_CN,409,representative,log10_EFAC,0.95,-0.0022332975197073557,-1.0,1.0,descriptive_secondary
